Date,Time,Open,High,Low,Close,Volume
12-04-2023,14:30,10123.89,10127.83,10104.47,10109.42,17359
12-04-2023,14:45,10109.42,10127.99,10106.69,10123.48,19563
12-04-2023,15:00,10123.48,10126.63,10094.09,10104.02,18162
12-04-2023,15:15,10104.02,10106.42,10084.53,10094.71,37401
12-04-2023,15:30,10094.71,10097.21,10088.22,10092.38,30500
13-04-2023,09:15,10058.1,10079.86,10055.75,10071.99,34651
13-04-2023,09:30,10071.99,10077.92,10067.39,10074.86,36353
13-04-2023,09:45,10074.86,10086.64,10072.89,10083.33,17813
13-04-2023,10:00,10083.33,10090.91,10075.6,10081.24,21855
13-04-2023,10:15,10081.24,10084.41,10066.05,10076.9,15705
13-04-2023,10:30,10076.9,10089.73,10070.89,10082.92,42818
13-04-2023,10:45,10082.92,10090.97,10062.05,10068.71,15614
13-04-2023,11:00,10068.71,10075.76,10060.27,10070.83,33571
13-04-2023,11:15,10070.83,10072.44,10046.16,10055.15,17755
13-04-2023,11:30,10055.15,10065.46,10027.17,10040.72,33026
13-04-2023,11:45,10040.72,10043.54,10037.66,10041.43,25419
13-04-2023,12:00,10041.43,10043.56,10035.73,10038.85,8289
13-04-2023,12:15,10038.85,10040.19,9999.75,10007.32,31191
13-04-2023,12:30,10007.32,10013.07,9990.09,9997.35,10648
13-04-2023,12:45,9997.35,10010.69,9997.12,9999.54,32500
13-04-2023,13:00,9999.54,10004.15,9997.49,10000.01,46596
13-04-2023,13:15,10000.01,10016.96,9992.89,10015.94,11936
13-04-2023,13:30,10015.94,10042.08,10012.49,10036.23,22742
13-04-2023,13:45,10036.23,10042.44,10025.7,10027.41,40552
13-04-2023,14:00,10027.41,10035.95,10025.1,10032.27,6432
13-04-2023,14:15,10032.27,10065.78,10029.75,10063.37,24726
13-04-2023,14:30,10063.37,10071.67,10053.06,10053.67,11025
13-04-2023,14:45,10053.67,10058.91,10044.38,10044.61,39034
13-04-2023,15:00,10044.61,10044.81,10037.12,10038.11,15358
13-04-2023,15:15,10038.11,10048.14,10034.5,10044.36,2689
13-04-2023,15:30,10044.36,10049.27,10041.96,10043.35,17534
14-04-2023,09:15,10017.32,10036.23,10015.67,10030.25,13234
14-04-2023,09:30,10030.25,10030.97,10022.99,10024.08,9339
14-04-2023,09:45,10024.08,10029.15,10008.86,10011.55,49643
14-04-2023,10:00,10011.55,10014.69,9985.25,9987.89,25756
14-04-2023,10:15,9987.89,9988.55,9969.05,9970.22,48439
14-04-2023,10:30,9970.22,9988.2,9962.83,9983.03,28970
14-04-2023,10:45,9983.03,9986.94,9962.16,9968.33,19243
14-04-2023,11:00,9968.33,9974.25,9955.88,9961.62,35861
14-04-2023,11:15,9961.62,9965.6,9954.71,9963.72,33792
14-04-2023,11:30,9963.72,9969.15,9959.7,9967.11,5394
14-04-2023,11:45,9967.11,9988.23,9964.95,9981.1,16829
14-04-2023,12:00,9981.1,9981.14,9977.51,9979.69,35115
14-04-2023,12:15,9979.69,9989.65,9977.23,9988.45,46812
14-04-2023,12:30,9988.45,9990.49,9988.15,9989.5,42439
14-04-2023,12:45,9989.5,9993.31,9973.98,9982.85,29215
14-04-2023,13:00,9982.85,9990.49,9977.4,9990.3,13069
14-04-2023,13:15,9990.3,10021.35,9987.14,10010.97,6149
14-04-2023,13:30,10010.97,10020.58,10009.35,10020.5,17758
14-04-2023,13:45,10020.5,10020.86,9996.29,10010.25,21741
14-04-2023,14:00,10010.25,10016.44,9994.13,9998.39,31284
14-04-2023,14:15,9998.39,10003.6,9994.21,10003.35,48553
14-04-2023,14:30,10003.35,10007.25,10000.16,10006.19,33769
14-04-2023,14:45,10006.19,10011.94,9992.97,10001.37,18129
14-04-2023,15:00,10001.37,10015.99,9994.14,10003.73,24263
14-04-2023,15:15,10003.73,10006.1,9976.22,9987.04,38258
14-04-2023,15:30,9987.04,9992.37,9982.83,9991.16,5254
17-04-2023,09:15,9948.84,9950.81,9933.37,9934.24,10618
17-04-2023,09:30,9934.24,9950.22,9931.23,9949.29,44305
17-04-2023,09:45,9949.29,9959.06,9940.32,9954.85,41670
17-04-2023,10:00,9954.85,9962.96,9951.04,9954.75,37917
17-04-2023,10:15,9954.75,9963,9946.61,9958.74,19852
17-04-2023,10:30,9958.74,9959.11,9955.54,9958.12,2524
17-04-2023,10:45,9958.12,9971.54,9956.59,9969.28,29114
17-04-2023,11:00,9969.28,9990.8,9966.85,9988.98,12228
17-04-2023,11:15,9988.98,9999.51,9966.5,9966.51,26717
17-04-2023,11:30,9966.51,9967.35,9964.73,9966.39,31397
17-04-2023,11:45,9966.39,9969.38,9956.97,9957.51,11301
17-04-2023,12:00,9957.51,9967.59,9951.28,9955.17,43783
17-04-2023,12:15,9955.17,9956.79,9938.6,9947.05,14434
17-04-2023,12:30,9947.05,9955.35,9933.4,9938.96,14735
17-04-2023,12:45,9938.96,9939.86,9922.19,9932.37,26127
17-04-2023,13:00,9932.37,9936.15,9931.07,9933.77,6669
17-04-2023,13:15,9933.77,9945.19,9925.82,9943.86,43699
17-04-2023,13:30,9943.86,9964.62,9943.01,9963.1,20474
17-04-2023,13:45,9963.1,9963.73,9941.66,9945.29,41707
17-04-2023,14:00,9945.29,9954.44,9940.22,9953.7,30621
17-04-2023,14:15,9953.7,9955.98,9927.64,9929.06,39824
17-04-2023,14:30,9929.06,9930.09,9903.35,9904.89,43312
17-04-2023,14:45,9904.89,9910.75,9894.51,9904.83,16396
17-04-2023,15:00,9904.83,9921.63,9898.26,9914.68,19356
17-04-2023,15:15,9914.68,9918.56,9905.84,9909.48,39023
17-04-2023,15:30,9909.48,9915.36,9908.26,9910.37,9981
18-04-2023,09:15,9907,9926.43,9899.07,9924.99,47118
18-04-2023,09:30,9924.99,9937.37,9922.35,9934.24,3134
18-04-2023,09:45,9934.24,9937.51,9918.19,9920.97,37023
18-04-2023,10:00,9920.97,9931.67,9919.68,9931.26,1655
18-04-2023,10:15,9931.26,9933.52,9923.02,9925.81,37446
18-04-2023,10:30,9925.81,9937.46,9925.63,9932.56,14053
18-04-2023,10:45,9932.56,9933.38,9917.56,9922.5,17150
18-04-2023,11:00,9922.5,9927.75,9908.96,9909.64,14768
18-04-2023,11:15,9909.64,9941.63,9901.83,9940.11,21037
18-04-2023,11:30,9940.11,9956.59,9935.28,9939.83,18676
18-04-2023,11:45,9939.83,9941.22,9916.03,9927.76,24146
18-04-2023,12:00,9927.76,9933.65,9923.55,9930.39,41451
18-04-2023,12:15,9930.39,9942.25,9923.99,9936.77,47568
18-04-2023,12:30,9936.77,9947.16,9935.53,9944.91,31915
18-04-2023,12:45,9944.91,9956.64,9942.73,9943.28,41110
18-04-2023,13:00,9943.28,9956.47,9942.4,9956.3,2563
18-04-2023,13:15,9956.3,9972.56,9951.9,9970.94,9690
18-04-2023,13:30,9970.94,9978.7,9962.24,9976.93,31117
18-04-2023,13:45,9976.93,9979.4,9973.98,9974.64,36415
18-04-2023,14:00,9974.64,9976.51,9969.4,9973,33212
18-04-2023,14:15,9973,9973.12,9959.05,9965.52,43921
18-04-2023,14:30,9965.52,9968.11,9939.92,9943.04,32838
18-04-2023,14:45,9943.04,9949.73,9920.12,9928.31,12075
18-04-2023,15:00,9928.31,9933.53,9919.7,9932.17,2613
18-04-2023,15:15,9932.17,9960.53,9931.47,9958.77,11724
18-04-2023,15:30,9958.77,9960.72,9954.08,9958.31,46930
19-04-2023,09:15,9940,9951.93,9939.13,9947.28,23794
19-04-2023,09:30,9947.28,9949.67,9939.69,9942.01,37773
19-04-2023,09:45,9942.01,9976.05,9938.48,9969.06,32109
19-04-2023,10:00,9969.06,9981.19,9943.89,9951.54,11260
19-04-2023,10:15,9951.54,9963.23,9943.45,9959.76,5795
19-04-2023,10:30,9959.76,9961.41,9949.53,9955.34,39836
19-04-2023,10:45,9955.34,9968.7,9949.92,9963.01,35534
19-04-2023,11:00,9963.01,9973.34,9962.03,9971.11,16522
19-04-2023,11:15,9971.11,9978.39,9968.93,9974.61,34069
19-04-2023,11:30,9974.61,9980.16,9955.63,9964.55,27874
19-04-2023,11:45,9964.55,9970.48,9944.5,9956.66,34101
19-04-2023,12:00,9956.66,9961.82,9955.15,9956.66,49596
19-04-2023,12:15,9956.66,9956.89,9918.03,9923.88,29517
19-04-2023,12:30,9923.88,9925.13,9902.36,9903,27155
19-04-2023,12:45,9903,9907.67,9892.36,9895.25,23623
19-04-2023,13:00,9895.25,9901.14,9889.08,9898.59,36436
19-04-2023,13:15,9898.59,9915.13,9896.81,9913.05,45340
19-04-2023,13:30,9913.05,9931.79,9910.84,9925.84,42397
19-04-2023,13:45,9925.84,9933.33,9924.33,9924.78,10673
19-04-2023,14:00,9924.78,9931.72,9922.79,9929.03,42371
19-04-2023,14:15,9929.03,9941.97,9926.49,9937.15,4392
19-04-2023,14:30,9937.15,9947.95,9926.42,9942.9,7918
19-04-2023,14:45,9942.9,9946.38,9925.16,9927.87,9971
19-04-2023,15:00,9927.87,9949.4,9919.34,9939.74,41678
19-04-2023,15:15,9939.74,9955.92,9933.56,9955.31,40471
19-04-2023,15:30,9955.31,9956.14,9943.43,9946.69,38157
20-04-2023,09:15,9906.34,9910.1,9901.74,9907.82,12318
20-04-2023,09:30,9907.82,9915.95,9905.42,9914.19,24293
20-04-2023,09:45,9914.19,9934.64,9898.42,9928.88,33523
20-04-2023,10:00,9928.88,9931.42,9913.19,9918.26,15749
20-04-2023,10:15,9918.26,9920.37,9907.27,9914.72,48686
20-04-2023,10:30,9914.72,9918.84,9906.09,9914.06,39706
20-04-2023,10:45,9914.06,9916.46,9905.43,9906.94,17778
20-04-2023,11:00,9906.94,9916.29,9883.58,9889.14,13054
20-04-2023,11:15,9889.14,9891.72,9878.53,9881.68,48774
20-04-2023,11:30,9881.68,9883.75,9881.19,9882.79,10019
20-04-2023,11:45,9882.79,9893.89,9845.39,9854.13,24456
20-04-2023,12:00,9854.13,9879.78,9850.15,9876.26,47368
20-04-2023,12:15,9876.26,9882.29,9847.17,9853.01,10743
20-04-2023,12:30,9853.01,9856.42,9835.61,9841.81,1454
20-04-2023,12:45,9841.81,9852.2,9824.3,9826.75,22917
20-04-2023,13:00,9826.75,9830.34,9824.78,9826.61,49676
20-04-2023,13:15,9826.61,9839.38,9824.17,9832.26,32284
20-04-2023,13:30,9832.26,9844.32,9823.12,9837.89,20974
20-04-2023,13:45,9837.89,9871.25,9832.15,9864.6,14736
20-04-2023,14:00,9864.6,9872.55,9856.89,9857.98,42343
20-04-2023,14:15,9857.98,9868.83,9857.71,9868.71,32390
20-04-2023,14:30,9868.71,9874.57,9832.4,9840,23253
20-04-2023,14:45,9840,9848.13,9813.61,9814.56,10455
20-04-2023,15:00,9814.56,9823.69,9810.63,9812.73,31049
20-04-2023,15:15,9812.73,9813.94,9786.09,9790.31,37322
20-04-2023,15:30,9790.31,9794.46,9765.85,9772.43,35044
21-04-2023,09:15,9800.91,9818.84,9799.13,9814.37,41236
21-04-2023,09:30,9814.37,9817.81,9800.41,9803.63,12412
21-04-2023,09:45,9803.63,9818.02,9802.63,9816,34274
21-04-2023,10:00,9816,9823.37,9802.48,9805.15,49566
21-04-2023,10:15,9805.15,9805.25,9795.29,9797.96,11848
21-04-2023,10:30,9797.96,9818.51,9792.47,9815.64,23557
21-04-2023,10:45,9815.64,9845.57,9808.32,9837.3,11006
21-04-2023,11:00,9837.3,9841.54,9832.46,9840.98,49935
21-04-2023,11:15,9840.98,9842.12,9833.89,9838.34,47022
21-04-2023,11:30,9838.34,9841.9,9825.31,9829.2,38343
21-04-2023,11:45,9829.2,9831.63,9828.22,9831.6,42693
21-04-2023,12:00,9831.6,9833.61,9807.17,9816.88,30279
21-04-2023,12:15,9816.88,9819.06,9815.67,9818.1,34983
21-04-2023,12:30,9818.1,9819.84,9815.91,9818.75,11263
21-04-2023,12:45,9818.75,9824.36,9795.18,9800.16,34279
21-04-2023,13:00,9800.16,9809.57,9783.55,9789.17,6689
21-04-2023,13:15,9789.17,9792.79,9783.64,9792.08,33244
21-04-2023,13:30,9792.08,9805.5,9788.61,9804.56,14048
21-04-2023,13:45,9804.56,9828.72,9798.59,9824.43,19547
21-04-2023,14:00,9824.43,9830.88,9822.68,9830.51,15256
21-04-2023,14:15,9830.51,9849.89,9825.93,9841.01,16214
21-04-2023,14:30,9841.01,9844.32,9815.05,9818.42,8895
21-04-2023,14:45,9818.42,9840.77,9816.68,9838.91,19077
21-04-2023,15:00,9838.91,9842.12,9830.29,9841.07,1098
21-04-2023,15:15,9841.07,9860.93,9839.97,9858.85,11500
21-04-2023,15:30,9858.85,9872.97,9854.85,9869.01,25436
24-04-2023,09:15,9829.24,9839.7,9826.93,9835.69,28060
24-04-2023,09:30,9835.69,9841.23,9827.59,9839.65,17875
24-04-2023,09:45,9839.65,9864.35,9834.47,9856.67,4094
24-04-2023,10:00,9856.67,9869.98,9856.67,9869.9,11430
24-04-2023,10:15,9869.9,9884.06,9851.94,9855.54,20875
24-04-2023,10:30,9855.54,9856.99,9848.94,9850.2,7681
24-04-2023,10:45,9850.2,9860.1,9848.99,9857.49,44182
24-04-2023,11:00,9857.49,9863.98,9853.33,9862.85,4513
24-04-2023,11:15,9862.85,9867.3,9861.32,9867.1,30651
24-04-2023,11:30,9867.1,9872.56,9860.24,9862.62,12205
24-04-2023,11:45,9862.62,9864.26,9860.85,9863.26,8149
24-04-2023,12:00,9863.26,9868.45,9855.66,9865.06,17631
24-04-2023,12:15,9865.06,9869.65,9856.49,9858.02,49829
24-04-2023,12:30,9858.02,9873.44,9853.71,9866.92,40524
24-04-2023,12:45,9866.92,9873.07,9865.63,9872.85,2208
24-04-2023,13:00,9872.85,9879.74,9862.4,9879.4,4653
24-04-2023,13:15,9879.4,9883.06,9864.35,9871.95,38646
24-04-2023,13:30,9871.95,9872.16,9849.84,9851.54,26529
24-04-2023,13:45,9851.54,9861.42,9848.68,9859.86,8312
24-04-2023,14:00,9859.86,9871.33,9850.44,9871.21,38387
24-04-2023,14:15,9871.21,9878.15,9868.35,9874.72,39255
24-04-2023,14:30,9874.72,9879.02,9851.51,9856.03,16766
24-04-2023,14:45,9856.03,9868.94,9839.28,9840.16,16456
24-04-2023,15:00,9840.16,9844.99,9836.47,9844.25,17636
24-04-2023,15:15,9844.25,9853.75,9830.31,9850.18,16334
24-04-2023,15:30,9850.18,9850.49,9837.44,9842.92,24924
25-04-2023,09:15,9888.35,9906.3,9881.95,9901.92,38054
25-04-2023,09:30,9901.92,9910.05,9893.42,9895.2,33546
25-04-2023,09:45,9895.2,9910.56,9886.93,9909.03,4777
25-04-2023,10:00,9909.03,9914.46,9891.3,9893.46,20797
25-04-2023,10:15,9893.46,9900.27,9893.19,9895.69,10946
25-04-2023,10:30,9895.69,9899.65,9890.3,9891.87,2849
25-04-2023,10:45,9891.87,9907.02,9885.29,9902.57,11748
25-04-2023,11:00,9902.57,9914.69,9900.86,9913.87,6324
25-04-2023,11:15,9913.87,9919.97,9911.84,9918.19,43621
25-04-2023,11:30,9918.19,9933.45,9915.47,9932.23,2513
25-04-2023,11:45,9932.23,9932.93,9910.26,9914.86,9629
25-04-2023,12:00,9914.86,9923.48,9912.96,9921.1,26894
25-04-2023,12:15,9921.1,9931.86,9920.23,9925.35,42384
25-04-2023,12:30,9925.35,9925.97,9906.09,9914.71,8097
25-04-2023,12:45,9914.71,9931.95,9914.23,9920.58,12521
25-04-2023,13:00,9920.58,9926.24,9913.77,9917.83,8122
25-04-2023,13:15,9917.83,9922.01,9893.9,9903.52,20909
25-04-2023,13:30,9903.52,9923.96,9897.33,9918.79,42203
25-04-2023,13:45,9918.79,9934.55,9918.46,9928.41,21850
25-04-2023,14:00,9928.41,9933.86,9925.96,9931.09,4410
25-04-2023,14:15,9931.09,9933.14,9918.94,9923.18,20766
25-04-2023,14:30,9923.18,9927.56,9906.83,9912.3,28059
25-04-2023,14:45,9912.3,9924.93,9905.66,9917.76,45907
25-04-2023,15:00,9917.76,9919.39,9916.61,9919.29,6020
25-04-2023,15:15,9919.29,9924.13,9912.37,9914.35,33514
25-04-2023,15:30,9914.35,9924.55,9912.16,9924.12,3734
26-04-2023,09:15,9922.27,9949.24,9913.25,9946.08,28562
26-04-2023,09:30,9946.08,9948.88,9940.88,9945.16,29476
26-04-2023,09:45,9945.16,9960.03,9936.68,9950.11,31060
26-04-2023,10:00,9950.11,9952.29,9939.95,9946.2,27639
26-04-2023,10:15,9946.2,9952.64,9942.14,9951.44,28561
26-04-2023,10:30,9951.44,9951.97,9948.55,9951.27,6017
26-04-2023,10:45,9951.27,9956.26,9948.09,9951.21,7069
26-04-2023,11:00,9951.21,9954.84,9945.41,9947.02,19280
26-04-2023,11:15,9947.02,9951.36,9940.16,9944.97,1240
26-04-2023,11:30,9944.97,9954.17,9932.97,9940.96,41518
26-04-2023,11:45,9940.96,9947.09,9927.67,9933.9,33740
26-04-2023,12:00,9933.9,9950.41,9931.86,9943.64,40964
26-04-2023,12:15,9943.64,9945.23,9920.27,9920.98,29374
26-04-2023,12:30,9920.98,9935.63,9914.97,9927.16,29514
26-04-2023,12:45,9927.16,9937.06,9915.62,9916.29,39700
26-04-2023,13:00,9916.29,9922.34,9916.22,9917.89,38931
26-04-2023,13:15,9917.89,9922.09,9912.16,9914.19,26105
26-04-2023,13:30,9914.19,9921.66,9913.36,9918.33,30779
26-04-2023,13:45,9918.33,9924.04,9901.17,9906.41,31464
26-04-2023,14:00,9906.41,9907.18,9879.66,9883.39,14985
26-04-2023,14:15,9883.39,9892.34,9876.17,9887.2,10836
26-04-2023,14:30,9887.2,9891.76,9860.42,9866.73,12585
26-04-2023,14:45,9866.73,9873.71,9863.6,9864.06,34593
26-04-2023,15:00,9864.06,9875.22,9862.54,9870.96,14989
26-04-2023,15:15,9870.96,9880.84,9862.05,9876.43,48075
26-04-2023,15:30,9876.43,9884.77,9869.21,9879.9,23489
27-04-2023,09:15,9823.91,9841.76,9818.21,9838.91,3691
27-04-2023,09:30,9838.91,9851.65,9837.29,9850.37,48679
27-04-2023,09:45,9850.37,9852.46,9849.6,9851.41,39990
27-04-2023,10:00,9851.41,9851.84,9833.82,9838.7,1497
27-04-2023,10:15,9838.7,9858.35,9837.21,9852.78,39488
27-04-2023,10:30,9852.78,9868.15,9852.75,9859.79,28158
27-04-2023,10:45,9859.79,9876.47,9859.03,9866.7,31572
27-04-2023,11:00,9866.7,9867.3,9845.44,9849.64,39041
27-04-2023,11:15,9849.64,9852.33,9841.09,9846.84,6734
27-04-2023,11:30,9846.84,9850.6,9826.19,9826.22,30496
27-04-2023,11:45,9826.22,9827.46,9816.94,9821.98,35500
27-04-2023,12:00,9821.98,9823.76,9817.96,9820.53,30359
27-04-2023,12:15,9820.53,9823.83,9813.98,9822.41,42313
27-04-2023,12:30,9822.41,9827.1,9810.7,9817.12,38241
27-04-2023,12:45,9817.12,9819.49,9814.6,9818.75,43450
27-04-2023,13:00,9818.75,9821.97,9811.88,9813.53,28012
27-04-2023,13:15,9813.53,9827.81,9806.74,9827.29,6275
27-04-2023,13:30,9827.29,9834,9825.65,9826.07,42311
27-04-2023,13:45,9826.07,9828.75,9821.42,9826.34,13701
27-04-2023,14:00,9826.34,9827.82,9814.59,9815.83,2767
27-04-2023,14:15,9815.83,9829.23,9807.41,9827.55,5083
27-04-2023,14:30,9827.55,9828.73,9786.4,9789.5,26580
27-04-2023,14:45,9789.5,9798.52,9782.91,9783.67,13970
27-04-2023,15:00,9783.67,9794.27,9779.7,9793.54,11942
27-04-2023,15:15,9793.54,9794.92,9783.8,9789.78,29051
27-04-2023,15:30,9789.78,9792.12,9782,9791.58,18429
28-04-2023,09:15,9794.58,9810.12,9792.29,9809.08,42121
28-04-2023,09:30,9809.08,9811.88,9789.9,9792.68,48645
28-04-2023,09:45,9792.68,9797.8,9791.61,9791.94,33962
28-04-2023,10:00,9791.94,9796.73,9776.03,9781.5,44104
28-04-2023,10:15,9781.5,9786.16,9778.76,9783.34,26497
28-04-2023,10:30,9783.34,9783.35,9773.45,9776.07,16286
28-04-2023,10:45,9776.07,9798.61,9771.41,9791.79,41813
28-04-2023,11:00,9791.79,9804.38,9790.26,9802.97,39132
28-04-2023,11:15,9802.97,9810.74,9793.41,9805.94,47291
28-04-2023,11:30,9805.94,9814.24,9799.83,9812.42,45781
28-04-2023,11:45,9812.42,9818.27,9796.02,9803.67,15756
28-04-2023,12:00,9803.67,9827.26,9796.73,9817.89,20271
28-04-2023,12:15,9817.89,9819.92,9808.55,9814.15,21639
28-04-2023,12:30,9814.15,9842.57,9811.61,9840.81,24466
28-04-2023,12:45,9840.81,9842.47,9836.12,9838.76,47156
28-04-2023,13:00,9838.76,9838.83,9820.91,9825.38,37821
28-04-2023,13:15,9825.38,9829.59,9815.75,9820.13,17737
28-04-2023,13:30,9820.13,9820.26,9803.07,9809.86,36697
28-04-2023,13:45,9809.86,9816.1,9792.48,9804.67,33564
28-04-2023,14:00,9804.67,9810.06,9795.97,9800.9,33638
28-04-2023,14:15,9800.9,9810.3,9789.19,9798.89,4216
28-04-2023,14:30,9798.89,9802.23,9768.95,9772.46,22910
28-04-2023,14:45,9772.46,9780.9,9765.87,9767.03,28297
28-04-2023,15:00,9767.03,9785.54,9757.33,9783.75,2895
28-04-2023,15:15,9783.75,9786.56,9772.81,9779.93,46684
28-04-2023,15:30,9779.93,9805.57,9765.64,9799.92,12559
01-05-2023,09:15,9783.73,9799.42,9783.04,9798.26,9623
01-05-2023,09:30,9798.26,9806.04,9796.21,9801.11,5058
01-05-2023,09:45,9801.11,9805.31,9794.97,9804.52,20880
01-05-2023,10:00,9804.52,9812.76,9788.94,9793.26,45301
01-05-2023,10:15,9793.26,9816.21,9792.57,9811.76,8647
01-05-2023,10:30,9811.76,9818.69,9803.53,9816.71,19854
01-05-2023,10:45,9816.71,9817.24,9798.12,9800.29,14509
01-05-2023,11:00,9800.29,9802.41,9791.56,9797.49,13749
01-05-2023,11:15,9797.49,9805.18,9786.54,9792.95,2132
01-05-2023,11:30,9792.95,9798.17,9787.5,9791.62,39719
01-05-2023,11:45,9791.62,9793.48,9788.36,9788.89,13419
01-05-2023,12:00,9788.89,9793.66,9774.81,9781.34,33900
01-05-2023,12:15,9781.34,9806.6,9779.46,9802.06,4639
01-05-2023,12:30,9802.06,9813.68,9799.3,9810.08,42461
01-05-2023,12:45,9810.08,9817.98,9809.9,9811.83,47137
01-05-2023,13:00,9811.83,9815.71,9803.18,9803.7,7098
01-05-2023,13:15,9803.7,9813.28,9789.6,9797.7,15486
01-05-2023,13:30,9797.7,9797.8,9785.98,9793.07,26225
01-05-2023,13:45,9793.07,9797.78,9767.94,9773.88,14345
01-05-2023,14:00,9773.88,9779.35,9771.16,9773.54,38063
01-05-2023,14:15,9773.54,9779.73,9750.94,9754.13,9899
01-05-2023,14:30,9754.13,9755.05,9735.75,9743.87,22957
01-05-2023,14:45,9743.87,9747.22,9729.28,9734.86,48792
01-05-2023,15:00,9734.86,9735.51,9717.93,9721.39,7640
01-05-2023,15:15,9721.39,9728.72,9707.51,9710.19,33912
01-05-2023,15:30,9710.19,9711.44,9689.03,9694.95,10638
02-05-2023,09:15,9728.37,9753.49,9723.88,9749.34,21465
02-05-2023,09:30,9749.34,9751.78,9740.14,9744.62,20609
02-05-2023,09:45,9744.62,9746.45,9725.57,9726.69,15685
02-05-2023,10:00,9726.69,9734.28,9724.29,9732.96,46156
02-05-2023,10:15,9732.96,9745.2,9726.01,9739.84,9771
02-05-2023,10:30,9739.84,9753.36,9733.88,9749.47,24309
02-05-2023,10:45,9749.47,9764.4,9748.56,9760.75,20973
02-05-2023,11:00,9760.75,9763.98,9741.28,9745.77,13982
02-05-2023,11:15,9745.77,9750.09,9738.83,9739.61,33948
02-05-2023,11:30,9739.61,9743.63,9725.58,9726.61,16234
02-05-2023,11:45,9726.61,9730.78,9713.18,9713.99,8236
02-05-2023,12:00,9713.99,9725.03,9683,9685.67,4322
02-05-2023,12:15,9685.67,9688.97,9675.7,9680.28,10656
02-05-2023,12:30,9680.28,9685.21,9669.97,9682.52,4275
02-05-2023,12:45,9682.52,9688.29,9666.86,9670.13,39362
02-05-2023,13:00,9670.13,9673.61,9666.19,9666.71,36997
02-05-2023,13:15,9666.71,9667.17,9654.34,9654.6,42456
02-05-2023,13:30,9654.6,9663.04,9651.28,9658.26,10033
02-05-2023,13:45,9658.26,9659.46,9638.59,9641.95,15077
02-05-2023,14:00,9641.95,9645.34,9633.58,9638.86,26062
02-05-2023,14:15,9638.86,9643.6,9632.78,9634.3,20948
02-05-2023,14:30,9634.3,9634.34,9613.27,9614.78,4747
02-05-2023,14:45,9614.78,9622.82,9611.96,9612.78,29590
02-05-2023,15:00,9612.78,9630.07,9607.34,9629.45,5154
02-05-2023,15:15,9629.45,9636.27,9619.94,9623.07,32020
02-05-2023,15:30,9623.07,9626.73,9611.02,9615.97,48997
03-05-2023,09:15,9516.99,9528.14,9515.71,9524.24,19581
03-05-2023,09:30,9524.24,9527.83,9514.65,9514.93,2017
03-05-2023,09:45,9514.93,9518.39,9509.62,9509.88,7741
03-05-2023,10:00,9509.88,9519.66,9493.29,9497,43608
03-05-2023,10:15,9497,9509.49,9494.39,9499.14,2169
03-05-2023,10:30,9499.14,9507.28,9485.11,9488.15,21130
03-05-2023,10:45,9488.15,9513.92,9483.31,9507.23,16527
03-05-2023,11:00,9507.23,9514.93,9481.31,9492.31,30999
03-05-2023,11:15,9492.31,9495.95,9464.94,9468.8,29066
03-05-2023,11:30,9468.8,9471.29,9456.96,9463.47,20046
03-05-2023,11:45,9463.47,9471.11,9460.9,9468.94,26444
03-05-2023,12:00,9468.94,9480.43,9462.91,9474.35,48064
03-05-2023,12:15,9474.35,9478.33,9471.72,9477.07,18931
03-05-2023,12:30,9477.07,9487.58,9474.52,9484.85,41239
03-05-2023,12:45,9484.85,9512.11,9483.64,9503.28,42386
03-05-2023,13:00,9503.28,9514.1,9502.12,9510.02,7440
03-05-2023,13:15,9510.02,9511.51,9505.03,9506.57,36184
03-05-2023,13:30,9506.57,9523.83,9502.89,9521.79,39369
03-05-2023,13:45,9521.79,9537.88,9508.55,9535.45,35272
03-05-2023,14:00,9535.45,9540.41,9531.34,9539.9,44217
03-05-2023,14:15,9539.9,9547.67,9526.49,9527.22,1451
03-05-2023,14:30,9527.22,9541.6,9524.15,9525.34,27245
03-05-2023,14:45,9525.34,9527.14,9520.5,9520.59,13966
03-05-2023,15:00,9520.59,9522.46,9512.42,9513.05,47839
03-05-2023,15:15,9513.05,9518.36,9501.31,9507.33,46509
03-05-2023,15:30,9507.33,9520.04,9505.3,9515.27,12714
04-05-2023,09:15,9457.06,9460.78,9450.27,9453.79,5077
04-05-2023,09:30,9453.79,9481.1,9452.41,9464.78,16932
04-05-2023,09:45,9464.78,9481.53,9463.91,9476.39,28886
04-05-2023,10:00,9476.39,9492.16,9475.78,9488.48,37454
04-05-2023,10:15,9488.48,9507.56,9485.73,9501.34,20835
04-05-2023,10:30,9501.34,9509.66,9493.91,9499.59,11561
04-05-2023,10:45,9499.59,9500.88,9486.16,9495.74,45585
04-05-2023,11:00,9495.74,9510.04,9492.3,9505.9,29102
04-05-2023,11:15,9505.9,9517.98,9504.99,9512.39,42669
04-05-2023,11:30,9512.39,9522.63,9511.07,9515.79,23016
04-05-2023,11:45,9515.79,9528.19,9513.31,9525.68,47077
04-05-2023,12:00,9525.68,9543.6,9523.64,9539.63,8546
04-05-2023,12:15,9539.63,9554.7,9539.01,9553.76,45008
04-05-2023,12:30,9553.76,9557.64,9540.08,9544.55,7353
04-05-2023,12:45,9544.55,9551.41,9535.03,9543.14,41974
04-05-2023,13:00,9543.14,9550.81,9538.77,9549.09,7252
04-05-2023,13:15,9549.09,9555.31,9546.89,9547.7,43067
